Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2030,Y2050
"100","India","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","74940000.000000","99900000.000000","113040000.000000","166560000.000000","172440000.000000","221340000.000000","310380000.000000","362580000.000000","406800000.000000","443700000.000000","539400000.000000","551700000.000000","548700000.000000","529710000.000000","824580000.000000","737070000.000000","873900000.000000","1025850000.000000","1049430000.000000","1103430000.000000","1220610000.000000","1212870000.000000","1391190000.000000","1599990000.000000","1725000000.000000","1958610000.000000","1710870000.000000","2147250000.000000","2145270000.000000","2269650000.000000","2413881600.000000","2528020500.000000","2633661300.000000","2852150700.000000","2946855600.000000","3094775700.000000","3270569700.000000","3406126500.000000","3475875000.000000","3276060000.000000","3393052500.000000","3140763000.000000","3323358300.000000","3513818700.000000","3817173000.000000","4128260400.000000","4325299500.000000","4459144500.000000","4667511600.000000","4935195900.000000","5210262000.000000","5046270000.000000","5025030000.000000","5084880000.000000","5211690000.000000","5020620000.000000","5087400000.000000","5288460000.000000","5132160000.000000","7105071336.285700","8305843986.567900"
"100","India","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","24980000.000000","33300000.000000","37680000.000000","55520000.000000","57480000.000000","73780000.000000","103460000.000000","120860000.000000","135600000.000000","147900000.000000","179800000.000000","183900000.000000","182900000.000000","176570000.000000","274860000.000000","245690000.000000","291300000.000000","341950000.000000","349810000.000000","367810000.000000","406870000.000000","404290000.000000","463730000.000000","533330000.000000","575000000.000000","652870000.000000","570290000.000000","715750000.000000","715090000.000000","756550000.000000","804627200.000000","842673500.000000","877887100.000000","950716900.000000","982285200.000000","1031591900.000000","1090189900.000000","1135375500.000000","1158625000.000000","1092020000.000000","1131017500.000000","1046921000.000000","1107786100.000000","1171272900.000000","1272391000.000000","1376086800.000000","1441766500.000000","1486381500.000000","1555837200.000000","1645065300.000000","1736754000.000000","1682090000.000000","1675010000.000000","1694960000.000000","1737230000.000000","1673540000.000000","1695800000.000000","1762820000.000000","1710720000.000000","2368357112.095200","2768614662.189300"
"100","India","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","3.925400","5.232900","5.921100","8.724600","9.032600","11.594000","16.258000","18.992300","21.308600","23.241400","28.254300","28.898600","28.741400","27.746700","43.192300","38.608400","45.775700","53.735000","54.970100","57.798700","63.936700","63.531300","72.871900","83.809000","90.357100","102.593900","89.617000","112.475000","112.371300","118.886400","126.441400","132.420100","137.953700","149.398400","154.359100","162.107300","171.315600","178.416100","182.069600","171.603100","177.731300","164.516200","174.080700","184.057200","199.947200","216.242200","226.563300","233.574200","244.488700","258.510300","272.918500","264.328400","263.215900","266.350900","272.993300","262.984900","266.482900","277.014600","268.827400","372.170400","435.068000"
"100","India","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.883200","1.177400","1.332300","1.963000","2.032300","2.608700","3.658000","4.273300","4.794400","5.229300","6.357200","6.502200","6.466800","6.243000","9.718300","8.686900","10.299500","12.090400","12.368300","13.004700","14.385800","14.294500","16.396200","18.857000","20.330400","23.083600","20.163800","25.306900","25.283500","26.749400","28.449300","29.794500","31.039600","33.614600","34.730800","36.474100","38.546000","40.143600","40.965700","38.610700","39.989500","37.016100","39.168200","41.412900","44.988100","48.654500","50.976700","52.554200","55.010000","58.164800","61.406700","59.473900","59.223600","59.928900","61.423500","59.171600","59.958600","62.328300","60.486200","83.738300","97.890300"
"100","India","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.392500","0.523300","0.592100","0.872500","0.903300","1.159400","1.625800","1.899200","2.130900","2.324100","2.825400","2.889900","2.874100","2.774700","4.319200","3.860800","4.577600","5.373500","5.497000","5.779900","6.393700","6.353100","7.287200","8.380900","9.035700","10.259400","8.961700","11.247500","11.237100","11.888600","12.644100","13.242000","13.795400","14.939800","15.435900","16.210700","17.131600","17.841600","18.207000","17.160300","17.773100","16.451600","17.408100","18.405700","19.994700","21.624200","22.656300","23.357400","24.448900","25.851000","27.291800","26.432800","26.321600","26.635100","27.299300","26.298500","26.648300","27.701500","26.882700","37.217000","43.506800"
"100","India","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","1.275800","1.700700","1.924400","2.835500","2.935600","3.768100","5.283800","6.172500","6.925300","7.553500","9.182600","9.392000","9.341000","9.017700","14.037500","12.547700","14.877100","17.463900","17.865300","18.784600","20.779400","20.647700","23.683400","27.237900","29.366100","33.343000","29.125500","36.554400","36.520700","38.638100","41.093500","43.036500","44.834900","48.554500","50.166700","52.684900","55.677600","57.985200","59.172600","55.771000","57.762700","53.467800","56.576200","59.818600","64.982800","70.278700","73.633100","75.911600","79.458800","84.015800","88.698500","85.906700","85.545200","86.564000","88.722800","85.470100","86.606900","90.029700","87.368900","120.955400","141.397100"
"100","India","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","5.201200","6.933500","7.845500","11.560100","11.968200","15.362100","21.541800","25.164800","28.233900","30.794900","37.436900","38.290600","38.082400","36.764400","57.229800","51.156200","60.652800","71.198900","72.835400","76.583300","84.716100","84.179000","96.555200","111.046900","119.723200","135.936900","118.742500","149.029400","148.892000","157.524500","167.534900","175.456700","182.788600","197.952800","204.525800","214.792200","226.993100","236.401400","241.242300","227.374200","235.494000","217.983900","230.656900","243.875800","264.930000","286.520900","300.196400","309.485900","323.947500","342.526100","361.617000","350.235200","348.761000","352.914900","361.716100","348.454900","353.089800","367.044300","356.196300","493.125800","576.465100"
"101","Indonesia","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","84752000.000000","98558000.000000","96000000.000000","78737000.000000","83872000.000000","109904000.000000","105200000.000000","198200000.000000","105500000.000000","201742000.000000","196316000.000000","347404000.000000","350000000.000000","345000000.000000","341900000.000000","351200000.000000","465200000.000000","548998000.000000","620419000.000000","850931000.000000","997054000.000000","1082400000.000000","1049155000.000000","1285800000.000000","1298900000.000000","1366200000.000000","1467400000.000000","1585400000.000000","1469100000.000000","1609900000.000000","1551700000.000000","1697000000.000000","1557900000.000000","1649000000.000000","1844000000.000000","2084000000.000000","1706600000.000000","2120900000.000000","1925500000.000000","1964400000.000000","1953480000.000000","1974661000.000000","2119780000.000000","2309142000.000000","2411944000.000000","2435520000.000000","2503269000.000000","2700006000.000000","2935774000.000000","2784573000.000000","2933822000.000000","2947039610.000000","2791106420.000000","2909405650.000000","2818598240.000000","2964027980.000000","2951991410.000000","3237087260.000000","3051035550.000000","3357334786.530600","3733372284.217700"
"101","Indonesia","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","25425600.000000","29567400.000000","28800000.000000","23621100.000000","25161600.000000","32971200.000000","31560000.000000","59460000.000000","31650000.000000","60522600.000000","58894800.000000","104221200.000000","105000000.000000","103500000.000000","102570000.000000","105360000.000000","139560000.000000","164699400.000000","186125700.000000","255279300.000000","299116200.000000","324720000.000000","314746500.000000","385740000.000000","389670000.000000","409860000.000000","440220000.000000","475620000.000000","440730000.000000","482970000.000000","465510000.000000","509100000.000000","467370000.000000","494700000.000000","553200000.000000","625200000.000000","511980000.000000","636270000.000000","577650000.000000","589320000.000000","586044000.000000","592398300.000000","635934000.000000","692742600.000000","723583200.000000","730656000.000000","750980700.000000","810001800.000000","880732200.000000","835371900.000000","880146600.000000","884111883.000000","837331926.000000","872821695.000000","845579472.000000","889208394.000000","885597423.000000","971126178.000000","915310665.000000","1007200435.959200","1120011685.265300"
"101","Indonesia","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","8475200.000000","9855800.000000","9600000.000000","7873700.000000","8387200.000000","10990400.000000","10520000.000000","19820000.000000","10550000.000000","20174200.000000","19631600.000000","34740400.000000","35000000.000000","34500000.000000","34190000.000000","35120000.000000","46520000.000000","54899800.000000","62041900.000000","85093100.000000","99705400.000000","108240000.000000","104915500.000000","128580000.000000","129890000.000000","136620000.000000","146740000.000000","158540000.000000","146910000.000000","160990000.000000","155170000.000000","169700000.000000","155790000.000000","164900000.000000","184400000.000000","208400000.000000","170660000.000000","212090000.000000","192550000.000000","196440000.000000","195348000.000000","197466100.000000","211978000.000000","230914200.000000","241194400.000000","243552000.000000","250326900.000000","270000600.000000","293577400.000000","278457300.000000","293382200.000000","294703961.000000","279110642.000000","290940565.000000","281859824.000000","296402798.000000","295199141.000000","323708726.000000","305103555.000000","335733478.653100","373337228.421800"
"101","Indonesia","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","1.331800","1.548800","1.508600","1.237300","1.318000","1.727100","1.653100","3.114600","1.657900","3.170200","3.085000","5.459200","5.500000","5.421400","5.372700","5.518900","7.310300","8.627100","9.749400","13.371800","15.668000","17.009100","16.486700","20.205400","20.411300","21.468900","23.059100","24.913400","23.085900","25.298400","24.383900","26.667100","24.481300","25.912900","28.977100","32.748600","26.818000","33.328400","30.257900","30.869100","30.697500","31.030400","33.310800","36.286500","37.902000","38.272500","39.337100","42.428700","46.133600","43.757600","46.102900","46.310600","43.860200","45.719200","44.292300","46.577600","46.388400","50.868500","47.944800","52.758100","58.667300"
"101","Indonesia","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.299700","0.348500","0.339400","0.278400","0.296500","0.388600","0.372000","0.700800","0.373000","0.713300","0.694100","1.228300","1.237500","1.219800","1.208900","1.241700","1.644800","1.941100","2.193600","3.008600","3.525300","3.827100","3.709500","4.546200","4.592500","4.830500","5.188300","5.605500","5.194300","5.692100","5.486400","6.000100","5.508300","5.830400","6.519900","7.368400","6.034100","7.498900","6.808000","6.945600","6.906900","6.981800","7.494900","8.164500","8.527900","8.611300","8.850800","9.546400","10.380100","9.845500","10.373200","10.419900","9.868600","10.286800","9.965800","10.480000","10.437400","11.445400","10.787600","11.870600","13.200100"
"101","Indonesia","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.133200","0.154900","0.150900","0.123700","0.131800","0.172700","0.165300","0.311500","0.165800","0.317000","0.308500","0.545900","0.550000","0.542100","0.537300","0.551900","0.731000","0.862700","0.974900","1.337200","1.566800","1.700900","1.648700","2.020500","2.041100","2.146900","2.305900","2.491300","2.308600","2.529800","2.438400","2.666700","2.448100","2.591300","2.897700","3.274900","2.681800","3.332800","3.025800","3.086900","3.069800","3.103000","3.331100","3.628700","3.790200","3.827200","3.933700","4.242900","4.613400","4.375800","4.610300","4.631100","4.386000","4.571900","4.429200","4.657800","4.638800","5.086900","4.794500","5.275800","5.866700"
"101","Indonesia","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.432800","0.503300","0.490300","0.402100","0.428300","0.561300","0.537300","1.012200","0.538800","1.030300","1.002600","1.774200","1.787500","1.762000","1.746100","1.793600","2.375800","2.803800","3.168600","4.345800","5.092100","5.528000","5.358200","6.566800","6.633700","6.977400","7.494200","8.096900","7.502900","8.222000","7.924800","8.666800","7.956400","8.421700","9.417600","10.643300","8.715800","10.831700","9.833800","10.032500","9.976700","10.084900","10.826000","11.793100","12.318100","12.438500","12.784600","13.789300","14.993400","14.221200","14.983400","15.051000","14.254600","14.858800","14.395000","15.137700","15.076200","16.532300","15.582100","17.146400","19.066900"
"101","Indonesia","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","1.764700","2.052100","1.998900","1.639400","1.746300","2.288400","2.190400","4.126800","2.196700","4.200600","4.087600","7.233400","7.287500","7.183400","7.118800","7.312500","9.686100","11.430900","12.918000","17.717600","20.760100","22.537100","21.844900","26.772200","27.045000","28.446200","30.553400","33.010300","30.588800","33.520400","32.308600","35.334000","32.437700","34.334500","38.394700","43.391900","35.533900","44.160200","40.091700","40.901600","40.674200","41.115300","44.136800","48.079600","50.220100","50.711000","52.121600","56.218000","61.127000","57.978800","61.086400","61.361600","58.114800","60.578000","58.687200","61.715300","61.464700","67.400800","63.526900","69.904500","77.734100"
